Article_Title,English,Vietnamese,Source
Manual labor returns to its golden age: A new career choice for young people in the US and UK,"Despite different motivations, young people in the US and UK share one significant point: a shift in how the value of manual labor is perceived. In the past, the image of a “worker” or “tradesperson” was often associated withlowerprestige and lower income. Today, however, the very qualities once overlooked — stability, specialized skills, and essential importance to daily life — have become major advantages. This change reflects a broad transformation in the global labor market: as knowledge-based jobs are easily digitized and automated, professions requiring human effort, observation, and hands-on skill are becoming more sustainable than ever.","Dù khác nhau về động cơ, điểm chung của giới trẻ Mỹ và Anh nằm ở sự thay đổi trong cách nhìn nhận giá trị của lao động tay chân. Nếu trước đây, hình ảnh “công nhân” hay “thợ” thường bị gắn vớisự kém sang và thu nhập thấp, thì nay chính những yếu tố từng bị coi nhẹ — tính ổn định, tay nghề chuyên môn, tầm quan trọng thiết yếu đối với đời sống — lại trở thành ưu thế vượt trội. Sự thay đổi này phản ánh một cuộcdịch chuyển sâu rộng của thị trường lao động toàn cầu: khi những công việc tri thức dễ bị số hóa, dễ bị thay thế, thì những nghề cần sức người, óc quan sát và kỹ năng thực hành lại trở nên bền vững hơn bao giờ hết.",https://readtoolead.com/manual-labor-returns-to-its-golden-age-a-new-career-choice-for-young-people-in-the-us-and-uk
The wave of ‘anti-AI’ advertising,"Many major brands are turning away from artificial intelligence, prioritizing human emotion and authenticity in an increasingly virtual age.","Nhiều thương hiệu lớn đang quay lưng với trí tuệ nhân tạo, ưu tiên cảm xúc con người và yếutố chân thực giữa thời đại ảo.",https://readtoolead.com/the-wave-of-anti-ai-advertising
The wave of ‘anti-AI’ advertising,"In New York, pedestrians encounter many AI-mocking billboards at bus stops. One poster reads: “AI can’t create sand between your toes,” while another says: “No one has ever lain on their deathbed wishing: I wish I had spent more time on my phone.”","Tại New York, người đi đường bắt gặp nhiều biển hiệu châm biếm AI tại các trạm xe buýt. Một poster viết: “AI không thể tạo ra cát giữa các ngón chân”, còn tấm khác nêu: “Chưa ai nằm trên giường bệnh mà từng ước: Giá mà tôi đã dành nhiều thời gian hơn cho điện thoại”.",https://readtoolead.com/the-wave-of-anti-ai-advertising
The wave of ‘anti-AI’ advertising,These jabs come from Polaroid — the famous American instant-film camera brand. Creative director Patricia Varella affirms that they are a brand that belongs purely to the real world.,Những lời chế giễu này đến từ Polaroid – thương hiệu máy ảnh phim chụp lấy liền nổi tiếng của Mỹ. Giám đốc sáng tạo Patricia Varella khẳng định họ là thương hiệu thuần túy thuộc về thế giới thật.,https://readtoolead.com/the-wave-of-anti-ai-advertising
The wave of ‘anti-AI’ advertising,Polaroid is not the only company “anti–artificial intelligence.” A wave of “anti-AI” advertising is emerging in many places — from TV shows and outdoor billboards to social-media posts — as many big brands take advantage of consumers’ growing fatigue with the technology.,"Polaroid không phải công ty duy nhất “anti” trí tuệ nhân tạo. Làn sóng quảng cáo “chống lại AI” đang xuất hiện ở nhiều nơi, từ các chương trình truyền hình, bảng quảng cáo ngoài trời đến bài đăng trên mạng xã hội, khi nhiều thương hiệu lớn tận dụng tâm lý chán ngán của người tiêu dùng với công nghệ này.",https://readtoolead.com/the-wave-of-anti-ai-advertising
The wave of ‘anti-AI’ advertising,"Dove is one of the first major beauty brands to oppose artificial intelligence and the way AI-generated images follow rigid, unrealistic beauty standards. In April 2024, it launched the “Real Beauty Commitment,” pledging not to use advertisements containing AI-generated images of women, and continuing to pursue authenticity and diversity.","Dove là một trong những thương hiệu mỹ phẩm lớn đầu tiên phản đối trí tuệ nhân tạo và cách AI tạo hình ảnh tuân theo tiêu chuẩn sắc đẹp rập khuôn và phi thực tế. Tháng 4/2024, họ phát động “Chiến dịch vì vẻ đẹp thực sự”, cam kết không dùng quảng cáo chứa hình ảnh phụ nữ doAI tạo ra mà tiếp tục hướng đến sự chân thực, đa dạng.",https://readtoolead.com/the-wave-of-anti-ai-advertising
The wave of ‘anti-AI’ advertising,"The company cites research showing that 90% of women have encountered harmful beauty content online, and 30% feel pressured to change their appearance because of it. AI-generated images of women often reflect narrow beauty norms such as thinness, fair skin, and flawless bodies, lacking diversity and individuality.","Công ty dẫn nghiên cứu cho thấy 90% phụ nữ từng tiếp xúc với nội dung làm đẹp độc hại trên mạng, và 30% cảm thấy áp lực phải thay đổi ngoại hình vì những nội dung đó. Hình ảnh phụ nữ tạo bằng AI thường phản ánh chuẩn mực sắc đẹp đơn điệu như gầy, da trắng, cơ thể hoànhảo, thiếu vắng sự đa dạng và cá tính riêng.",https://readtoolead.com/the-wave-of-anti-ai-advertising
The wave of ‘anti-AI’ advertising,"Meanwhile, the most-engaged Instagram post this year from fashion brand Aerie was its promise not to use AI in advertising. In India, candy brand Cadbury 5 Star launched the campaign “Make AI Boring Again,” a fictional movement calling for the Internet to be floodedwith meaningless websites to confuse data-scrapingtools. Jim Lee, Chief Creative Officer of DC Comics, stated that the company “does not endorse AI-generated stories or artwork.”","Trong khi đó, bài đăng nhận được tương tác nhiều nhất trên Instagram năm nay của hãng thời trang Aerie là lời hứa không dùng AI trong quảng cáo. Tại Ấn Độ, thương hiệu kẹo Cadbury 5 Star triển khai chiến dịch “Khiến AI tầm thường trở lại”, một phong trào hư cấukêu gọiphủ kín Internet bằng những website vô nghĩa nhằm đánh lừa các công cụthu thậpthông tin. Jim Lee, Giám đốc sáng tạo của DC Comics, cho biết công ty “không ủng hộ truyện hay tác phẩm nghệ thuật AI”.",https://readtoolead.com/the-wave-of-anti-ai-advertising
The wave of ‘anti-AI’ advertising,"These commitments come as many Gen Z individuals say they want to distance themselves from AI due to its environmental impact and effects on mental health, while employees in American companies are also resisting pressure to use AI at work.","Những cam kết trên diễn ra trong bối cảnh nhiều người thuộc Gen Z nói họ muốn tránh xa AI vì ảnh hưởng đến môi trường và sức khỏe tinh thần, trong khi nhân viên tại các doanh nghiệp Mỹ cũng phảnkháng trước áp lực phải dùng AI trong công việc.",https://readtoolead.com/the-wave-of-anti-ai-advertising
The wave of ‘anti-AI’ advertising,"A study released by the Pew Research Center in September found that 50% of Americans surveyed felt more worried than excited about increasing AI use. 57% rated the societal risks of AI as high, with the most common concern being the weakening of human skills and human connection.","Nghiên cứu của Trung tâm nghiên cứu Pew công bố hồi tháng 9 chỉ ra, 50% người Mỹ tham gia khảo sát lo ngại hơn là hào hứng về việc AI ngày càng được sử dụng nhiều. 57% đánh giá rủi ro xã hội của AI ở mức cao, với mối lo ngại phổ biến nhất là làm suy yếu kỹ năng và sự kết nối của con người.",https://readtoolead.com/the-wave-of-anti-ai-advertising
The wave of ‘anti-AI’ advertising,"Many AI-generated ad campaigns have faced major backlash. Coca-Cola welcomed last year’s holiday season with a video showing a glowing truck convoy, a family of polar bears, and smiling faces — all AI-generated. Last summer, Toys “R” Us also released an advertisement made using OpenAI’s Sora, recreating the image of founder Charles Lazarus as a child. Both products were criticized as soulless for replacing human creativity with automation. H&M, Skechers, and Guess have also been criticized for using AI brandambassadors instead of real models.","Nhiều chiến dịch quảng cáo sử dụng AI vấp phải phản ứng lớn. Coca-Cola chào đón mùa lễ hội cuối năm ngoái với video mô tả một đội xe tải sáng đèn, gia đình gấu Bắc Cực và những khuôn mặt tươi cười tạo bằng AI. Hè năm ngoái, Toys “R” Us cũng tung ra quảng cáo làm bằng công cụ Sora của OpenAI, tái hiện hình ảnh nhà sáng lập Charles Lazarus khi còn nhỏ. Cả hai sản phẩm bị người dùng mạng chê là vô hồn khi thay thế sự sáng tạo của con người bằng tự động hóa. H&M, Skechers và Guess cũng từng bị chỉ trích vì sử dụng đại sứ thươnghiệu AI thay vì người mẫu thật.",https://readtoolead.com/the-wave-of-anti-ai-advertising
The wave of ‘anti-AI’ advertising,"According to Ian Forrester, CEO of Daivid — a platform for measuring viewer emotions — the problem with AI advertising is that it is “cold, emotionless, and not truly moving.” The company assessed the effectiveness of 21 advertisements created partially or fully by AI, from brands such as Volvo, Microsoft, and Puma. The results showed that they attract attention and increase brand recall more than average, but their ability to evoke positive emotions was 3% below standard, and they created a 12% higher sense of distrust.","Theo Ian Forrester, CEO Daivid – nền tảng đo lường cảm xúc người xem, vấn đề của quảng cáo AI là “lạnh lùng, vô cảm và không thực sự mang tính lay động“. Công ty đã đánh giá hiệu quả của 21 quảng cáo, do AI tạo ra một phần hoặc toàn bộ, từ các thương hiệu như Volvo, Microsoft, Puma. Kết quả, chúng thu hút sự chú ý và tăng khả năng ghi nhớ thương hiệu của người xem cao hơn trung bình, nhưng khả năng mang lại cảm xúc tích cực lại thấp hơn tiêu chuẩn 3% và gây cảm giác mất lòng tin cao hơn 12%.",https://readtoolead.com/the-wave-of-anti-ai-advertising
